"No.","Time","Source","Destination","Protocol","Length","Info","Source port","Destination port"
"2038","20.722790","192.168.100.103","192.168.100.101","TCP","60","44276  >  2103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2103"
"2039","20.722967","192.168.100.103","192.168.100.101","TCP","60","44276  >  3005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3005"
"2040","20.722975","192.168.100.103","192.168.100.101","TCP","60","44276  >  11111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","11111"
"2041","20.723154","192.168.100.103","192.168.100.101","TCP","60","44276  >  10025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","10025"
"2042","20.723301","192.168.100.103","192.168.100.101","TCP","60","44276  >  1863 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1863"
"2043","20.723308","192.168.100.103","192.168.100.101","TCP","60","44276  >  1165 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1165"
"2044","20.723523","192.168.100.103","192.168.100.101","TCP","60","44276  >  17988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","17988"
"2045","20.723530","192.168.100.103","192.168.100.101","TCP","60","44276  >  617 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","617"
"2046","20.723730","192.168.100.103","192.168.100.101","TCP","60","44276  >  2909 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2909"
"2047","20.723737","192.168.100.103","192.168.100.101","TCP","60","44276  >  20221 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","20221"
"2048","20.723972","192.168.100.103","192.168.100.101","TCP","60","44276  >  222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","222"
"2049","20.723979","192.168.100.103","192.168.100.101","TCP","60","44276  >  1334 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1334"
"2050","20.724126","192.168.100.103","192.168.100.101","TCP","60","44276  >  3367 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3367"
"2051","20.728442","192.168.100.103","192.168.100.101","TCP","60","44277  >  6112 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","6112"
"2052","20.728538","192.168.100.103","192.168.100.101","TCP","60","44277  >  1719 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1719"
"2053","20.728659","192.168.100.103","192.168.100.101","TCP","60","44277  >  1028 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1028"
"2054","20.728784","192.168.100.103","192.168.100.101","TCP","60","44277  >  481 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","481"
"2055","20.728967","192.168.100.103","192.168.100.101","TCP","60","44276  >  5730 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5730"
"2056","20.732522","192.168.100.103","192.168.100.101","TCP","60","44277  >  1 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1"
"2057","20.732530","192.168.100.103","192.168.100.101","TCP","60","44277  >  898 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","898"
"2058","20.732537","192.168.100.103","192.168.100.101","TCP","60","44277  >  1056 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1056"
"2059","20.732740","192.168.100.103","192.168.100.101","TCP","60","44277  >  5087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5087"
"2060","20.732747","192.168.100.103","192.168.100.101","TCP","60","44277  >  9103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","9103"
"2061","20.732967","192.168.100.103","192.168.100.101","TCP","60","44277  >  84 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","84"
"2062","20.732972","192.168.100.103","192.168.100.101","TCP","60","44277  >  1300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1300"
"2063","20.733248","192.168.100.103","192.168.100.101","TCP","60","44276  >  6156 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","6156"
"2064","20.733256","192.168.100.103","192.168.100.101","TCP","60","44276  >  8701 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8701"
"2065","20.733430","192.168.100.103","192.168.100.101","TCP","60","44276  >  2042 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2042"
"2066","20.733437","192.168.100.103","192.168.100.101","TCP","60","44276  >  64623 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","64623"
"2067","20.733674","192.168.100.103","192.168.100.101","TCP","60","44276  >  5902 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5902"
"2068","20.733834","192.168.100.103","192.168.100.101","TCP","60","44276  >  3261 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3261"
"2069","20.733839","192.168.100.103","192.168.100.101","TCP","60","44276  >  163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","163"
"2070","20.737037","192.168.100.103","192.168.100.101","TCP","60","44277  >  5907 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5907"
"2071","20.737041","192.168.100.103","192.168.100.101","TCP","60","44277  >  1123 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1123"
"2072","20.737216","192.168.100.103","192.168.100.101","TCP","60","44277  >  10082 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","10082"
"2073","20.737313","192.168.100.103","192.168.100.101","TCP","60","44277  >  4224 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","4224"
"2074","20.737420","192.168.100.103","192.168.100.101","TCP","60","44277  >  1069 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1069"
"2075","20.737423","192.168.100.103","192.168.100.101","TCP","60","44277  >  4446 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","4446"
"2076","20.738573","192.168.100.103","192.168.100.101","TCP","60","44277  >  7025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","7025"
"2077","20.738591","192.168.100.103","192.168.100.101","TCP","60","44276  >  32779 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","32779"
"2078","20.740851","192.168.100.103","192.168.100.101","TCP","60","44277  >  54045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","54045"
"2079","20.740856","192.168.100.103","192.168.100.101","TCP","60","44277  >  5802 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5802"
"2080","20.740967","192.168.100.103","192.168.100.101","TCP","60","44277  >  417 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","417"
"2081","20.741065","192.168.100.103","192.168.100.101","TCP","60","44277  >  23502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","23502"
"2082","20.741068","192.168.100.103","192.168.100.101","TCP","60","44277  >  4000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","4000"
"2083","20.741584","192.168.100.103","192.168.100.101","TCP","60","44277  >  18040 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","18040"
"2084","20.744558","192.168.100.103","192.168.100.101","TCP","60","44277  >  306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","306"
"2085","20.744564","192.168.100.103","192.168.100.101","TCP","60","44277  >  8086 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","8086"
"2086","20.744568","192.168.100.103","192.168.100.101","TCP","60","44277  >  5718 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5718"
"2087","20.744572","192.168.100.103","192.168.100.101","TCP","60","44277  >  6792 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","6792"
"2088","20.744577","192.168.100.103","192.168.100.101","TCP","60","44277  >  11110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","11110"
"2089","20.759976","146.193.23.202","111.205.25.218","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"2090","20.796159","192.168.100.103","192.168.100.101","TCP","60","44276  >  1011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1011"
"2091","20.798410","192.168.100.103","192.168.100.101","TCP","60","44277  >  1433 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1433"
"2092","20.798417","192.168.100.103","192.168.100.101","TCP","60","44276  >  32772 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","32772"
"2093","20.800074","99.57.187.75","1.110.206.129","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"2094","20.803999","192.168.100.103","192.168.100.101","TCP","60","44277  >  512 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","512"
"2095","20.804006","192.168.100.103","192.168.100.101","TCP","60","44277  >  50000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","50000"
"2096","20.808441","192.168.100.103","192.168.100.101","TCP","60","44277  >  1029 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1029"
"2097","20.808449","192.168.100.103","192.168.100.101","TCP","60","44277  >  5225 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5225"
"2098","20.808666","192.168.100.103","192.168.100.101","TCP","60","44277  >  48080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","48080"
"2099","20.811753","192.168.100.103","192.168.100.101","TCP","60","44277  >  7000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","7000"
"2100","20.814771","192.168.100.103","192.168.100.101","TCP","60","44277  >  902 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","902"
"2101","20.814778","192.168.100.103","192.168.100.101","TCP","60","44277  >  9101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","9101"
"2102","20.818264","192.168.100.103","192.168.100.101","TCP","60","44277  >  3260 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3260"
"2103","20.818273","192.168.100.103","192.168.100.101","TCP","60","44277  >  79 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","79"
"2104","20.818446","192.168.100.103","192.168.100.101","TCP","60","44277  >  10617 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","10617"
"2105","20.818451","192.168.100.103","192.168.100.101","TCP","60","44277  >  6901 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","6901"
"2106","20.818712","192.168.100.103","192.168.100.101","TCP","60","44277  >  1840 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1840"
"2107","20.818718","192.168.100.103","192.168.100.101","TCP","60","44277  >  2107 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2107"
"2108","20.821329","192.168.100.103","192.168.100.101","TCP","60","44277  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2121"
"2109","20.821334","192.168.100.103","192.168.100.101","TCP","60","44277  >  2170 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2170"
"2110","20.821471","192.168.100.103","192.168.100.101","TCP","60","44277  >  32778 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","32778"
"2111","20.821569","192.168.100.103","192.168.100.101","TCP","60","44277  >  340 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","340"
"2112","20.821739","192.168.100.103","192.168.100.101","TCP","60","44277  >  981 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","981"
"2113","20.821744","192.168.100.103","192.168.100.101","TCP","60","44277  >  5001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5001"
"2114","20.821901","192.168.100.103","192.168.100.101","TCP","60","44277  >  3914 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3914"
"2115","20.825452","192.168.100.103","192.168.100.101","TCP","60","44277  >  3367 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3367"
"2116","20.825682","192.168.100.103","192.168.100.101","TCP","60","44277  >  1334 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1334"
"2117","20.825868","192.168.100.103","192.168.100.101","TCP","60","44277  >  222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","222"
"2118","20.825875","192.168.100.103","192.168.100.101","TCP","60","44277  >  20221 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","20221"
"2119","20.826123","192.168.100.103","192.168.100.101","TCP","60","44277  >  2909 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2909"
"2120","20.826315","192.168.100.103","192.168.100.101","TCP","60","44277  >  617 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","617"
"2121","20.826324","192.168.100.103","192.168.100.101","TCP","60","44277  >  17988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","17988"
"2122","20.826676","192.168.100.103","192.168.100.101","TCP","60","44277  >  1165 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1165"
"2123","20.826833","192.168.100.103","192.168.100.101","TCP","60","44277  >  1863 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1863"
"2124","20.826833","192.168.100.103","192.168.100.101","TCP","60","44277  >  10025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","10025"
"2125","20.826998","192.168.100.103","192.168.100.101","TCP","60","44277  >  11111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","11111"
"2126","20.827054","192.168.100.103","192.168.100.101","TCP","60","44277  >  3005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3005"
"2127","20.827110","192.168.100.103","192.168.100.101","TCP","60","44277  >  2103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2103"
"2128","20.827288","192.168.100.103","192.168.100.101","TCP","60","44277  >  34572 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","34572"
"2129","20.830151","192.168.100.103","192.168.100.101","TCP","60","44277  >  5730 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5730"
"2130","20.830378","192.168.100.103","192.168.100.101","TCP","60","44276  >  8089 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8089"
"2131","20.830600","192.168.100.103","192.168.100.101","TCP","60","44276  >  1500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1500"
"2132","20.830608","192.168.100.103","192.168.100.101","TCP","60","44276  >  497 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","497"
"2133","20.830787","192.168.100.103","192.168.100.101","TCP","60","44276  >  20031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","20031"
"2134","20.834129","192.168.100.103","192.168.100.101","TCP","60","44277  >  163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","163"
"2135","20.834136","192.168.100.103","192.168.100.101","TCP","60","44277  >  3261 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3261"
"2136","20.834329","192.168.100.103","192.168.100.101","TCP","60","44277  >  5902 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5902"
"2137","20.834452","192.168.100.103","192.168.100.101","TCP","60","44277  >  64623 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","64623"
"2138","20.834594","192.168.100.103","192.168.100.101","TCP","60","44277  >  2042 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2042"
"2139","20.834599","192.168.100.103","192.168.100.101","TCP","60","44277  >  8701 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","8701"
"2140","20.834798","192.168.100.103","192.168.100.101","TCP","60","44277  >  6156 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","6156"
"2141","20.834924","192.168.100.103","192.168.100.101","TCP","60","44276  >  32776 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","32776"
"2142","20.835045","192.168.100.103","192.168.100.101","TCP","60","44276  >  8651 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8651"
"2143","20.835371","192.168.100.103","192.168.100.101","TCP","60","44276  >  1073 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1073"
"2144","20.835380","192.168.100.103","192.168.100.101","TCP","60","44276  >  2099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2099"
"2145","20.835589","192.168.100.103","192.168.100.101","TCP","60","44276  >  3945 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3945"
"2146","20.835598","192.168.100.103","192.168.100.101","TCP","60","44276  >  3007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3007"
"2147","20.836087","192.168.100.103","192.168.100.101","TCP","60","44276  >  4 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","4"
"2148","20.838611","192.168.100.103","192.168.100.101","TCP","60","44277  >  32779 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","32779"
"2149","20.838636","192.168.100.103","192.168.100.101","TCP","60","44276  >  49154 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","49154"
"2150","20.838847","192.168.100.103","192.168.100.101","TCP","60","44276  >  10628 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","10628"
"2151","20.838854","192.168.100.103","192.168.100.101","TCP","60","44276  >  1084 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1084"
"2152","20.839077","192.168.100.103","192.168.100.101","TCP","60","44276  >  9900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","9900"
"2153","20.839084","192.168.100.103","192.168.100.101","TCP","60","44276  >  7625 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","7625"
"2154","20.839317","192.168.100.103","192.168.100.101","TCP","60","44276  >  49158 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","49158"
"2155","20.839324","192.168.100.103","192.168.100.101","TCP","60","44276  >  2119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2119"
"2156","20.840127","183.186.146.174","43.252.226.26","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"2157","20.842362","192.168.100.103","192.168.100.101","TCP","60","44276  >  563 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","563"
"2158","20.842371","192.168.100.103","192.168.100.101","TCP","60","44276  >  1199 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1199"
"2159","20.842586","192.168.100.103","192.168.100.101","TCP","60","44276  >  1057 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1057"
"2160","20.842592","192.168.100.103","192.168.100.101","TCP","60","44276  >  1033 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1033"
"2161","20.842826","192.168.100.103","192.168.100.101","TCP","60","44276  >  4279 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","4279"
"2162","20.842987","192.168.100.103","192.168.100.101","TCP","60","44276  >  254 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","254"
"2163","20.845967","192.168.100.103","192.168.100.101","TCP","60","44276  >  7938 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","7938"
"2164","20.846153","192.168.100.103","192.168.100.101","TCP","60","44276  >  12345 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","12345"
"2165","20.846754","192.168.100.103","192.168.100.101","TCP","60","44276  >  3851 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3851"
"2166","20.846762","192.168.100.103","192.168.100.101","TCP","60","44276  >  7512 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","7512"
"2167","20.846768","192.168.100.103","192.168.100.101","TCP","60","44276  >  3071 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3071"
"2168","20.879984","210.29.57.250","15.19.73.154","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"2169","20.896873","192.168.100.103","192.168.100.101","TCP","60","44277  >  1011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1011"
"2170","20.899345","192.168.100.103","192.168.100.101","TCP","60","44277  >  32772 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","32772"
"2171","20.899353","192.168.100.103","192.168.100.101","TCP","60","44276  >  2522 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2522"
"2172","20.904915","192.168.100.103","192.168.100.101","TCP","60","44276  >  27000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","27000"
"2173","20.904924","192.168.100.103","192.168.100.101","TCP","60","44276  >  57797 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","57797"
"2174","20.909320","192.168.100.103","192.168.100.101","TCP","60","44276  >  9898 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","9898"
"2175","20.909328","192.168.100.103","192.168.100.101","TCP","60","44276  >  32769 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","32769"
"2176","20.912305","192.168.100.103","192.168.100.101","TCP","60","44276  >  3828 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3828"
"2177","20.915346","192.168.100.103","192.168.100.101","TCP","60","44276  >  1503 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1503"
"2178","20.917548","192.168.100.103","192.168.100.101","TCP","60","44276  >  1104 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1104"
"2179","20.917723","192.168.100.103","192.168.100.101","TCP","60","44276  >  2161 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2161"
"2180","20.919995","99.158.44.98","3.133.52.60","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"2181","20.920594","192.168.100.103","192.168.100.101","TCP","60","44276  >  10616 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","10616"
"2182","20.920603","192.168.100.103","192.168.100.101","TCP","60","44276  >  8084 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8084"
"2183","20.920846","192.168.100.103","192.168.100.101","TCP","60","44276  >  1110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1110"
"2184","20.920853","192.168.100.103","192.168.100.101","TCP","60","44276  >  5222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5222"
"2185","20.921045","192.168.100.103","192.168.100.101","TCP","60","44276  >  1053 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1053"
"2186","20.921052","192.168.100.103","192.168.100.101","TCP","60","44276  >  62078 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","62078"
"2187","20.921224","192.168.100.103","192.168.100.101","TCP","60","44276  >  16080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","16080"
"2188","20.921397","192.168.100.103","192.168.100.101","TCP","60","44276  >  7911 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","7911"
"2189","20.921418","192.168.100.103","192.168.100.101","TCP","60","44276  >  1112 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1112"
"2190","20.924476","192.168.100.103","192.168.100.101","TCP","60","44276  >  8009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8009"
"2191","20.924483","192.168.100.103","192.168.100.101","TCP","60","44276  >  50006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","50006"
"2192","20.924688","192.168.100.103","192.168.100.101","TCP","60","44276  >  85 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","85"
"2193","20.924841","192.168.100.103","192.168.100.101","TCP","60","44276  >  49157 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","49157"
"2194","20.927557","192.168.100.103","192.168.100.101","TCP","60","44276  >  17877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","17877"
"2195","20.927564","192.168.100.103","192.168.100.101","TCP","60","44276  >  5003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5003"
"2196","20.927741","192.168.100.103","192.168.100.101","TCP","60","44276  >  3030 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3030"
"2197","20.927919","192.168.100.103","192.168.100.101","TCP","60","44276  >  5925 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5925"
"2198","20.927927","192.168.100.103","192.168.100.101","TCP","60","44276  >  20 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","20"
"2199","20.928138","192.168.100.103","192.168.100.101","TCP","60","44276  >  3703 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3703"
"2200","20.928146","192.168.100.103","192.168.100.101","TCP","60","44276  >  1083 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1083"
"2201","20.928358","192.168.100.103","192.168.100.101","TCP","60","44276  >  3283 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3283"
"2202","20.928364","192.168.100.103","192.168.100.101","TCP","60","44276  >  31038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","31038"
"2203","20.928613","192.168.100.103","192.168.100.101","TCP","60","44276  >  2045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2045"
"2204","20.928619","192.168.100.103","192.168.100.101","TCP","60","44276  >  2301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2301"
"2205","20.928758","192.168.100.103","192.168.100.101","TCP","60","44276  >  49156 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","49156"
"2206","20.928903","192.168.100.103","192.168.100.101","TCP","60","44276  >  8001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8001"
"2207","20.928908","192.168.100.103","192.168.100.101","TCP","60","44276  >  16016 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","16016"
"2208","20.932258","192.168.100.103","192.168.100.101","TCP","60","44277  >  20031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","20031"
"2209","20.932283","192.168.100.103","192.168.100.101","TCP","60","44277  >  497 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","497"
"2210","20.932517","192.168.100.103","192.168.100.101","TCP","60","44277  >  1500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1500"
"2211","20.932524","192.168.100.103","192.168.100.101","TCP","60","44277  >  8089 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","8089"
"2212","20.932702","192.168.100.103","192.168.100.101","TCP","60","44276  >  49163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","49163"
"2213","20.935917","192.168.100.103","192.168.100.101","TCP","60","44277  >  4 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","4"
"2214","20.935922","192.168.100.103","192.168.100.101","TCP","60","44277  >  3007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3007"
"2215","20.936114","192.168.100.103","192.168.100.101","TCP","60","44277  >  3945 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3945"
"2216","20.936227","192.168.100.103","192.168.100.101","TCP","60","44277  >  2099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2099"
"2217","20.936338","192.168.100.103","192.168.100.101","TCP","60","44277  >  1073 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1073"
"2218","20.936451","192.168.100.103","192.168.100.101","TCP","60","44277  >  8651 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","8651"
"2219","20.936561","192.168.100.103","192.168.100.101","TCP","60","44277  >  32776 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","32776"
"2220","20.936671","192.168.100.103","192.168.100.101","TCP","60","44276  >  1594 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1594"
"2221","20.936781","192.168.100.103","192.168.100.101","TCP","60","44276  >  8083 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8083"
"2222","20.936905","192.168.100.103","192.168.100.101","TCP","60","44276  >  9877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","9877"
"2223","20.936909","192.168.100.103","192.168.100.101","TCP","60","44276  >  1999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1999"
"2224","20.937128","192.168.100.103","192.168.100.101","TCP","60","44276  >  1106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1106"
"2225","20.937136","192.168.100.103","192.168.100.101","TCP","60","44276  >  5963 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5963"
